No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
610,0.784452604,0.339759106,0.351475734,0.199335011,0.101491742,0.90469254,0.906704022,0.202324602,0.142797448,0.341670749,0.327587882,0.20536853,0.127717661,2.487579977
611,0.641777422,0.174516606,0.183556351,0.12563714,0.189073972,0.873107604,0.875215962,0.203474715,0.156981001,0.425116095,0.408562253,0.206156273,0.188472439,3.656884877
612,0.789131731,0.292799628,0.303704047,0.249340762,0.091707065,0.891638401,0.886575029,0.213425885,0.156111865,0.389289378,0.373741199,0.255540783,0.185826526,2.908757241
613,0.789644362,0.331629877,0.343115294,0.233906969,0.090762338,0.892569769,0.891733035,0.215561704,0.157759174,0.322198319,0.307623522,0.26580007,0.195284212,2.938813552
614,0.692211643,0.20926796,0.217964264,0.265564064,0.13057835,0.892491037,0.874885027,0.211358844,0.163844225,0.305191805,0.29465192,0.239458782,0.225495096,3.766745895
615,0.552175968,0.048149427,0.049476491,0.133947646,0.204412047,0.876340332,0.867245928,0.194365183,0.155032005,0.443134069,0.431448612,0.173814812,0.178989093,4.119075723
616,0.629321566,0.023644842,0.016068029,0.249911732,0.185292563,0.796855823,0.803533643,0.310177182,0.258267129,0.128081805,0.118618074,1.186186518,2.551228308,8.603126975
617,0.680235697,0.166622499,0.176132045,0.188439409,0.14187509,0.857419822,0.850731335,0.226536348,0.183712845,0.139092809,0.128409404,0.305974677,0.366846641,4.795777806
618,0.44707559,0.018953378,0.016712009,0.031464544,0.266456646,0.852159637,0.857623702,0.190844525,0.158793169,0.283621768,0.278852469,0.151827451,0.19095553,5.030856516
619,0.48691906,0.059876582,0.062937974,0.089163563,0.323575165,0.835804924,0.82848022,0.21020997,0.179089351,0.276776746,0.267761515,0.198040456,0.294781478,5.953964856
620,0.615218744,0.108013235,0.112064584,0.124618264,0.204512018,0.881110141,0.876314333,0.164735112,0.123355431,0.276344299,0.265870463,0.098953303,0.074550663,3.013569436
621,0.898769444,0.244991977,0.242476467,0.614613021,0.046855006,0.932407479,0.939732777,0.235455092,0.157407604,0.09911263,0.083964522,0.406905106,0.195803961,1.92481203
622,0.891505346,0.198899834,0.135001289,0.624279068,0.049574222,0.936444248,0.940511859,0.232759241,0.155107558,0.064345482,0.050778534,0.378600945,0.185174603,1.956409309
623,0.620170547,0.103673187,0.109508716,0.165819337,0.173585941,0.890085542,0.891672326,0.211358844,0.160451344,0.119073378,0.105444197,0.244706564,0.212939148,3.480726373
624,0.615491421,0.098945448,0.104779915,0.168245931,0.168000053,0.886535994,0.884427998,0.217179032,0.166394573,0.288160116,0.275851646,0.2763704,0.253179565,3.664351396
625,0.791934844,0.299343986,0.310012112,0.230202596,0.095650927,0.936010357,0.930854803,0.198500637,0.138340345,0.267113939,0.253380211,0.193317176,0.115436615,2.388543382
626,0.61164123,0.129650324,0.139412171,0.172453356,0.177379846,0.814164151,0.802952001,0.234125049,0.201781331,0.233146564,0.221226121,0.289754646,0.470209587,6.491141281
627,0.620966762,0.129995354,0.138888139,0.184204429,0.167935072,0.824055615,0.811579483,0.234435088,0.199945175,0.261200677,0.249851866,0.299516231,0.460467608,6.149484536
628,0.657549023,0.093451364,0.102301096,0.208892786,0.150252673,0.832475004,0.867451239,0.234331952,0.178898719,0.168645956,0.158508403,0.375033414,0.35212261,3.755639863
629,0.648605239,0.041482146,0.045223597,0.226263917,0.152569505,0.874586779,0.880609257,0.214045338,0.158793169,0.076343619,0.068049914,0.261221427,0.205225763,3.142556349
630,0.648605239,0.041482146,0.045223597,0.226263917,0.152569505,0.874586779,0.880609257,0.214045338,0.158793169,0.076343619,0.068049914,0.261221427,0.205225763,3.142556349
631,0.641810144,0.185497542,0.19465714,0.151164227,0.164915943,0.8714017,0.865572816,0.224697987,0.177732579,0.161075647,0.150136546,0.295957794,0.322465608,4.358264788
632,0.628634421,0.03776238,0.040917838,0.182509243,0.17144156,0.876904234,0.887367266,0.216007925,0.160125938,0.121401022,0.113114856,0.264339497,0.20538137,3.107842333
