No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
1531,0.18730881296560853,0.018661373719771487,0.019448590596066302,0.04018446676213145,0.3278164417611409,0.8162375208785246,0.809981636950384,0.22094330893408598,0.19688238685121456,0.53249724784741,0.5224763262941557,0.227466689,0.500293186,8.797651879
1532,0.2707641417053267,0.017373688438008225,0.0057947279423720965,0.041546022712556724,0.3394205936732104,0.7824993783404619,0.779673360170841,0.2510676820596339,0.22796141676663978,0.386653244727632,0.3789536788921279,0.26556791,0.743983583,11.20592594
1534,0.18235810085491677,0.014766743373422098,0.005669918043525228,0.036404379498710164,0.33448451785448596,0.8056590877673036,0.8028904290626127,0.22772596878353646,0.20554635369497942,0.47777557942820126,0.46949119550043245,0.236440057,0.557428182,9.430351
1536,0.31466830883281643,0.020925096727037837,0.010550872247407,0.032177856241132376,0.3449065108489573,0.7520933648843275,0.7462696754816455,0.2840751902494987,0.2547366759634464,0.22952858110053803,0.22351103385933738,0.401651879,1.150999247,11.46265517
1538,0.2295125702714264,0.02346708508906238,0.020391652733409697,0.026719130262748206,0.484038867685701,0.7718000867336816,0.7642037610532295,0.2538843031513872,0.2386282140715016,0.38391588292293616,0.3795481668719064,0.174347271,0.580977761,13.32920803
1539,0.6226388135393195,0.04131246282915964,0.048944681870870005,0.15257588498847993,0.24411059299115723,0.8449750242075177,0.8486815682208123,0.24697100153362406,0.19866524131417435,0.0967677542884347,0.08479417249352933,0.449826415,0.582085938,5.176093876
1542,0.5867546037041667,0.04011817540358417,0.025247815097598422,0.2580470038725542,0.21976811640421445,0.9065784692093548,0.9041160686736718,0.18653517678975484,0.13852269597880773,0.0996421913292577,0.0878424682609173,0.152543926,0.115379541,3.02547716
1545,0.7882548036304786,0.11680046662774085,0.09387891908551167,0.3813578429023927,0.12118855907099403,0.9268042830667081,0.9267101956111026,0.20748209319618927,0.14385435458853357,0.09539409211690447,0.08267430075801821,0.228439483,0.135857387,2.378877508
1546,0.42863721369254193,0.006487354834122397,0.01313651529304076,0.042549150117287646,0.32000869449142183,0.6738665100808521,0.6904593827511224,0.3633630141705082,0.3219919034480043,0.1989211786236193,0.1896772019408094,0.685202121,3.169898811,18.50489783
1548,0.571038628642929,0.029653879596304333,0.039025758478383826,0.1413209727036039,0.253362923462508,0.8278203734194743,0.8407579019759605,0.2448337009593381,0.19676788283075136,0.0993492586635889,0.08792486605858077,0.412607049,0.519931268,5.040449689
1549,0.5721020664723901,0.029653879596304333,0.039025758478383826,0.1426696327080017,0.253362923462508,0.8278240022988335,0.8414096349115944,0.2448337009593381,0.19676788283075136,0.09223706370484544,0.08065276568282714,0.409031171,0.515007853,5.036367783
1551,0.29613395084714,0.007523287700948504,0.004341853219183921,0.025700350526579378,0.5429443719750758,0.8387302996380498,0.8331677582222674,0.19321853162916636,0.16927853086379757,0.1927842212047572,0.1813877098526436,0.141836969,0.233539003,6.586125032
1557,0.5999139651528329,0.024418176548461137,0.03166841546359403,0.20657938171932314,0.210925667671735,0.8463207190419751,0.8531059980089579,0.24415755791128457,0.19560174327961982,0.13864048816683786,0.1291473701873124,0.427978217,0.533224078,4.983656241
1566,0.8219597839443356,0.08160562363556276,0.043376118701383984,0.2876269570201056,0.18118974722818096,0.84030603586876,0.8416602350741567,0.24364447782699494,0.18910518164233264,0.027925590259237954,0.013547273351938467,0.441936361,0.455214053,4.120177412
1567,0.7811586738679404,0.08243439403169622,0.039851302434437116,0.27895615605752466,0.18599211162599308,0.8454174357500994,0.8520703853443163,0.2310262119062112,0.17693297988255846,0.03794957745871536,0.025517794286930393,0.350217353,0.33117251,3.782479733
