ap-rdf_1,ap-rdf_2,ap-rdf_3,ap-rdf_4,ap-rdf_5,ap-rdf_6,ap-rdf_7,ap-rdf_8,ap-rdf_9,ap-rdf_10,ap-rdf_11,ap-rdf_12,ap-rdf_13,ap-rdf_14,ap-rdf_15,ap-rdf_16,ap-rdf_17,ap-rdf_18,ap-rdf_19,ap-rdf_20,ap-rdf_21,ap-rdf_22,ap-rdf_23,ap-rdf_24,ap-rdf_25,ap-rdf_26,ap-rdf_27,ap-rdf_28,ap-rdf_29,ap-rdf_30,ap-rdf_31,ap-rdf_32,ap-rdf_33,ap-rdf_34,ap-rdf_35,ap-rdf_36,ap-rdf_37,ap-rdf_38,ap-rdf_39,ap-rdf_40,ap-rdf_41,ap-rdf_42,ap-rdf_43,ap-rdf_44,ap-rdf_45,ap-rdf_46,ap-rdf_47,ap-rdf_48,ap-rdf_49,ap-rdf_50,ap-rdf_51,ap-rdf_52,ap-rdf_53,ap-rdf_54,ap-rdf_55,ap-rdf_56,ap-rdf_57,ap-rdf_58,ap-rdf_59,ap-rdf_60,ap-rdf_61,ap-rdf_62,ap-rdf_63,ap-rdf_64,ap-rdf_65,ap-rdf_66,ap-rdf_67,ap-rdf_68,ap-rdf_69,ap-rdf_70,ap-rdf_71,ap-rdf_72,ap-rdf_73,ap-rdf_74,ap-rdf_75,ap-rdf_76,ap-rdf_77,ap-rdf_78,ap-rdf_79,ap-rdf_80,ap-rdf_81,ap-rdf_82,ap-rdf_83,ap-rdf_84,ap-rdf_85,ap-rdf_86,ap-rdf_87,ap-rdf_88,ap-rdf_89,ap-rdf_90,ap-rdf_91,ap-rdf_92,ap-rdf_93,ap-rdf_94,ap-rdf_95,ap-rdf_96,ap-rdf_97,ap-rdf_98,ap-rdf_99,ap-rdf_100,ap-rdf_101,ap-rdf_102,ap-rdf_103,ap-rdf_104,ap-rdf_105,ap-rdf_106,ap-rdf_107,ap-rdf_108,ap-rdf_109,ap-rdf_110,ap-rdf_111,ap-rdf_112,ap-rdf_113,ap-rdf_114,ap-rdf_115,ap-rdf_116,ap-rdf_117,ap-rdf_118,ap-rdf_119,ap-rdf_120,ap-rdf_121
7.92E-11,1.30E-08,6.37E-07,1.02E-05,6.18E-05,0.000158685,0.000157934,6.35E-05,8.44E-05,0.0002348,0.000316991,0.000229638,0.000108384,7.26E-05,0.000149651,0.000223077,0.000211785,0.0001848,0.000152655,0.000206782,0.00025598,0.000159188,8.56E-05,0.000106229,0.000165315,0.000266487,0.000285318,0.000172296,0.000145114,0.000231429,0.000255713,0.000173914,0.000117932,0.000130617,0.000250614,0.000328671,0.000238409,0.000130248,0.000125679,0.000210202,0.000212215,0.000129801,0.000104129,0.000143996,0.000195428,0.000198935,0.000126623,7.15E-05,9.17E-05,0.000146441,0.000137387,0.00011481,0.000111957,0.000119987,0.000143759,0.000118083,7.80E-05,7.81E-05,0.000109559,0.000136626,0.00013979,0.000118245,0.000108154,0.000123046,0.000127019,0.000103718,8.25E-05,8.87E-05,0.00013742,0.000150914,0.00011817,9.93E-05,9.24E-05,0.000108806,0.000125773,0.000101529,9.63E-05,0.000130852,0.000144035,0.000134289,0.000118166,9.67E-05,9.82E-05,0.00012014,0.000134795,0.000154729,0.000158467,0.000141207,0.000149061,0.000134752,0.000114094,0.000103893,0.000102983,0.000134281,0.000143071,0.000105725,8.34E-05,9.27E-05,9.98E-05,8.17E-05,5.74E-05,5.24E-05,6.12E-05,6.28E-05,4.24E-05,2.32E-05,2.16E-05,2.96E-05,3.00E-05,1.55E-05,8.04E-06,9.07E-06,1.25E-05,1.13E-05,6.71E-06,3.41E-06,3.86E-06,4.38E-06,1.89E-06,3.35E-07,3.66E-07
7.85E-11,1.27E-08,6.03E-07,8.95E-06,4.94E-05,0.000125726,0.000140692,6.12E-05,5.14E-05,0.000135861,0.000194658,0.000149153,8.64E-05,8.14E-05,0.000159835,0.000228042,0.000226703,0.000204965,0.000180767,0.000169951,0.00019593,0.000194267,0.000155599,0.000136641,0.000152759,0.000183273,0.000208507,0.000203764,0.000182039,0.000202614,0.000228214,0.000212987,0.000192203,0.000177489,0.000188183,0.000234065,0.000255733,0.000255038,0.000234469,0.000191419,0.000172455,0.000179827,0.000180543,0.000188521,0.000199204,0.000195673,0.000194894,0.00017485,0.000136138,0.00011862,0.000127265,0.000134538,0.000138565,0.000134663,0.000129173,0.000143614,0.000143897,0.000122107,9.58E-05,8.64E-05,0.000109934,0.000140965,0.000143794,0.000118921,0.000103113,0.000108901,0.00012247,0.000118155,9.82E-05,9.66E-05,0.000126044,0.000158854,0.00014464,0.000102901,8.19E-05,8.84E-05,0.000114743,0.000119009,0.00010318,9.72E-05,0.000102508,0.0001236,0.000115417,8.96E-05,8.05E-05,9.75E-05,0.000130412,0.000129233,0.000101,9.46E-05,0.000128259,0.000152385,0.000149985,0.000133381,0.000110573,0.00012901,0.000159486,0.00015376,0.000134245,0.000127937,0.00014027,0.000133644,0.000115518,0.000103904,0.000107346,0.000128307,0.000124709,0.000103761,8.67E-05,8.02E-05,7.79E-05,6.46E-05,6.13E-05,6.18E-05,5.33E-05,4.60E-05,3.76E-05,3.08E-05,2.64E-05,2.15E-05,1.59E-05
8.72E-11,1.43E-08,7.07E-07,1.15E-05,7.19E-05,0.000187,0.000181995,7.12E-05,0.000100161,0.00026696,0.000345729,0.000256759,0.000163631,0.000156379,0.000242142,0.00029521,0.000281972,0.00031048,0.000328612,0.000349719,0.000355966,0.000302715,0.000265866,0.000273347,0.000305741,0.000374161,0.000382048,0.000345478,0.000342187,0.000356378,0.000334773,0.000315233,0.000315814,0.000314696,0.00035741,0.000379465,0.000355165,0.000327722,0.000288287,0.000272852,0.000280925,0.000284322,0.000299487,0.000299369,0.000289254,0.000313842,0.000295791,0.000240898,0.00022406,0.000241249,0.000281119,0.000308443,0.000292277,0.000269521,0.000269668,0.000261071,0.000241902,0.000227727,0.000226434,0.000265358,0.000287582,0.00025904,0.00023757,0.000222712,0.000216452,0.000219836,0.000214995,0.000222682,0.000236039,0.000256229,0.000252433,0.000239534,0.000234725,0.000234737,0.000243588,0.000245525,0.000255324,0.000273651,0.000265543,0.000254738,0.000248975,0.000241712,0.000223478,0.000218368,0.000226392,0.000218762,0.000211428,0.0001998,0.000184633,0.000179979,0.000167476,0.00015995,0.000152003,0.000142869,0.000144962,0.000149897,0.000141778,0.000127064,0.000109869,0.000107004,0.000109373,0.000102783,9.61E-05,9.00E-05,8.32E-05,7.18E-05,6.41E-05,5.84E-05,5.28E-05,4.98E-05,4.64E-05,4.06E-05,3.62E-05,2.88E-05,2.14E-05,1.94E-05,1.91E-05,1.57E-05,1.11E-05,8.25E-06,6.30E-06
2.99E-10,3.95E-08,1.54E-06,1.92E-05,9.62E-05,0.000233482,0.000234787,0.000101033,0.00014008,0.000349054,0.000475648,0.000378362,0.000243604,0.000206296,0.000297329,0.000389657,0.000373746,0.000372244,0.000344432,0.000375654,0.000446898,0.000356528,0.000257432,0.000266256,0.000310661,0.000405506,0.000458689,0.000384366,0.000352182,0.000380169,0.000356187,0.000330096,0.000321249,0.000319596,0.000402733,0.000449462,0.000402077,0.000369015,0.000337835,0.000317474,0.000316222,0.000310075,0.000346507,0.000384456,0.000360249,0.00033875,0.000328268,0.000293763,0.000281952,0.00028816,0.000305341,0.000356315,0.000371504,0.000336585,0.000297394,0.000284986,0.000296976,0.000297744,0.000293921,0.000321922,0.000354629,0.00034688,0.000326387,0.000291601,0.000279519,0.000293869,0.000295615,0.000318623,0.000350138,0.000347355,0.000336621,0.000329306,0.00029984,0.00028897,0.00030306,0.000310518,0.000333968,0.000348774,0.000332095,0.000320594,0.000308137,0.000300469,0.000303339,0.000300032,0.000304715,0.000320879,0.000321761,0.000312668,0.000302466,0.000285927,0.000286921,0.000287369,0.000267015,0.000262646,0.000252915,0.00023954,0.000241229,0.000218281,0.000196287,0.000197272,0.000190628,0.000176536,0.000164607,0.000166222,0.000164111,0.000145183,0.00013101,0.000127789,0.000119363,0.000108124,0.000107961,0.00010822,9.65E-05,8.17E-05,6.74E-05,6.15E-05,5.78E-05,5.05E-05,4.45E-05,4.24E-05,4.05E-05
2.05E-09,1.87E-07,5.11E-06,4.40E-05,0.000150796,0.00031902,0.000409915,0.00030159,0.000294136,0.000532464,0.000747214,0.000697359,0.000526575,0.000451672,0.000541996,0.000732803,0.000774077,0.000761435,0.000809707,0.000830674,0.000857658,0.000896686,0.000902863,0.000891363,0.000912393,0.000951444,0.00098644,0.000944848,0.000884205,0.000941033,0.000977583,0.000947409,0.000903421,0.000870518,0.000891222,0.000861949,0.000785706,0.000814457,0.000875449,0.000841965,0.000752766,0.000697462,0.000716778,0.000796626,0.000858256,0.000847519,0.000834213,0.000870962,0.000897641,0.000880878,0.000827728,0.000784452,0.000862672,0.000881715,0.000858743,0.000893723,0.00086096,0.000797336,0.000773858,0.000829731,0.000874613,0.000862506,0.000848092,0.000861085,0.000866743,0.000895027,0.000959652,0.0010265,0.001033759,0.00102184,0.000999994,0.00101879,0.001079169,0.001043307,0.001063174,0.00121939,0.001228515,0.001106246,0.00104926,0.001010332,0.00098895,0.000985076,0.000927583,0.000898784,0.000998687,0.001041982,0.000993922,0.000932636,0.000858453,0.000881617,0.000974924,0.000975257,0.000919655,0.000924573,0.00090783,0.000885724,0.000880474,0.000817046,0.000762325,0.000720628,0.000728979,0.000734988,0.000718384,0.000665965,0.000601558,0.000548954,0.000494879,0.000482628,0.000499136,0.000487047,0.000482227,0.000484422,0.000443409,0.000412127,0.00037922,0.000340107,0.000323846,0.000333766,0.000332924,0.000293368,0.000256421
4.94E-09,4.60E-07,1.26E-05,0.000107686,0.000347012,0.000657887,0.000797414,0.000604289,0.000648547,0.001138697,0.001486213,0.001361108,0.001088504,0.000966431,0.001133095,0.001484222,0.001681344,0.001904175,0.002216774,0.002376153,0.0024881,0.00245893,0.002459569,0.002520504,0.002452831,0.00263427,0.002856747,0.002824911,0.002723313,0.002753741,0.002778613,0.002765607,0.002848036,0.002968533,0.003104701,0.003162795,0.00294852,0.002668706,0.002711668,0.002822147,0.002730445,0.002466441,0.00242293,0.002536899,0.002493556,0.002336714,0.002136938,0.002058306,0.002228403,0.002280161,0.002109836,0.002216005,0.002377694,0.002325506,0.002215547,0.0022367,0.002329847,0.002431687,0.002531481,0.002680428,0.002715689,0.002727465,0.002833915,0.00285431,0.002730862,0.002741028,0.002780475,0.002843193,0.002901104,0.002939622,0.003059013,0.003140126,0.003207721,0.003161973,0.003120406,0.003276376,0.003518662,0.00367516,0.003827055,0.004048644,0.004066494,0.003862659,0.003930397,0.004227974,0.004452818,0.004529548,0.004426075,0.004325392,0.004537302,0.00466933,0.004381658,0.004405369,0.004611515,0.004399215,0.004350697,0.004680912,0.004863206,0.004668991,0.004318337,0.004385562,0.004538682,0.00448411,0.004460229,0.004252111,0.004151288,0.004246622,0.004225749,0.004011507,0.003796108,0.003624326,0.00364833,0.003693477,0.00363256,0.003448358,0.003237463,0.003155776,0.003063394,0.003018171,0.002937559,0.002749907,0.002546355
4.72E-10,7.65E-08,3.66E-06,5.45E-05,0.000291145,0.00066581,0.000701311,0.000490881,0.000683735,0.001269769,0.001789667,0.001856997,0.001463089,0.001164517,0.001468206,0.001717326,0.001685091,0.001616202,0.001899519,0.002319823,0.002194652,0.001912352,0.001947673,0.002042833,0.002091856,0.002221843,0.002175616,0.002140977,0.002228337,0.002342285,0.002426037,0.002377309,0.002523349,0.003073278,0.00348983,0.003569063,0.003543538,0.003632619,0.003864887,0.004215923,0.004510195,0.004748477,0.005016794,0.005259179,0.005431203,0.005647763,0.005740164,0.005804116,0.006033766,0.006181293,0.006193524,0.006289786,0.006529486,0.006657374,0.00646396,0.006288526,0.00626985,0.006262103,0.006232304,0.00631969,0.006426033,0.006296146,0.006224016,0.006450116,0.006543192,0.00640277,0.006329253,0.00639229,0.006616882,0.006696553,0.006623489,0.006493038,0.00659174,0.006804362,0.006750933,0.006639397,0.006550643,0.006595183,0.006693079,0.006599693,0.006429319,0.006260996,0.006222055,0.006082166,0.005928277,0.005787601,0.005825477,0.00589073,0.005631127,0.005341435,0.005257717,0.005048001,0.004855223,0.005002967,0.005225856,0.00504851,0.00459014,0.004258963,0.004042105,0.004019639,0.003963692,0.003864273,0.003777704,0.003682893,0.00351153,0.003238943,0.00306302,0.00305507,0.003088872,0.003097756,0.00303962,0.002942814,0.00282605,0.002683451,0.002664858,0.002671491,0.002590338,0.00259379,0.002634844,0.002606465,0.002388825
4.72E-10,7.65E-08,3.66E-06,5.45E-05,0.000291146,0.000665793,0.000701145,0.000490309,0.000683172,0.001269499,0.001788835,0.001855207,0.00146166,0.001163436,0.001466627,0.001716387,0.001684545,0.001615103,0.00189836,0.002319158,0.002194196,0.001912194,0.001947697,0.0020429,0.002091676,0.002221227,0.002175032,0.002140818,0.002227951,0.002342134,0.002425472,0.002376561,0.002523105,0.00307394,0.003491159,0.003567833,0.003542118,0.003633725,0.003865463,0.004216355,0.004509057,0.004745966,0.005015725,0.005257044,0.005428719,0.005648415,0.005739316,0.005800586,0.006027211,0.006178794,0.006195126,0.006287661,0.006529967,0.006657232,0.00645088,0.006281195,0.0062713,0.006256172,0.00622565,0.006320315,0.006424834,0.006293357,0.006225484,0.00644502,0.006535693,0.006398769,0.006327633,0.006390041,0.006612947,0.006697352,0.00662161,0.00648513,0.006588244,0.006807744,0.006748788,0.006629365,0.006548133,0.006600309,0.006693461,0.006588206,0.006420784,0.006264208,0.006225358,0.006078209,0.005921819,0.005788732,0.005826402,0.005888688,0.005628605,0.005337584,0.005257955,0.005047505,0.004854382,0.005000786,0.005222561,0.00504735,0.004589582,0.004258025,0.004041837,0.004019713,0.003962383,0.003863975,0.003779708,0.00368079,0.003507103,0.00323728,0.003064425,0.00305562,0.003086978,0.003093842,0.003038318,0.002944467,0.002821919,0.002679353,0.002665233,0.002670668,0.002590675,0.002591165,0.002630677,0.002604263,0.002392113
4.48E-10,7.24E-08,3.43E-06,5.02E-05,0.000259724,0.000606302,0.0007218,0.000527314,0.000624745,0.001172925,0.001741175,0.001830114,0.001528097,0.001366934,0.001451934,0.001673369,0.001713441,0.001793884,0.002020927,0.002347863,0.00241028,0.002262253,0.002327198,0.002283821,0.002183944,0.002206306,0.00220759,0.002172464,0.002126909,0.00213443,0.002281033,0.002341424,0.00236031,0.00250412,0.002666964,0.002877888,0.003254952,0.003547329,0.003632887,0.003751345,0.004065853,0.004516197,0.004872225,0.005088833,0.005163506,0.005198899,0.005369904,0.005604908,0.005846864,0.006144467,0.006591541,0.006759373,0.006452423,0.006322661,0.006372655,0.006427095,0.006516651,0.006558371,0.006483276,0.006405037,0.006339313,0.006189781,0.006096244,0.006070581,0.006063729,0.006065326,0.006034255,0.006051769,0.006052367,0.005935479,0.005991767,0.006196417,0.006182731,0.0059673,0.005908992,0.005995864,0.006090878,0.006083026,0.005941826,0.005831501,0.005818464,0.006007994,0.006037129,0.005937333,0.005789484,0.005636331,0.005543046,0.005459821,0.005464604,0.005589315,0.005777576,0.005538295,0.005106453,0.004696849,0.004428498,0.00439144,0.004423282,0.004466932,0.004382208,0.004121495,0.003807801,0.003502534,0.003243313,0.003101405,0.003080539,0.003141499,0.003166496,0.003009173,0.002775759,0.002554312,0.002409664,0.002403966,0.002422434,0.002340136,0.002238092,0.002181964,0.002100819,0.001956497,0.001844489,0.001793861,0.001783255
4.48E-10,7.25E-08,3.44E-06,5.02E-05,0.000259795,0.000606329,0.000721557,0.000526701,0.000623997,0.001172153,0.001740225,0.001828428,0.001526268,0.001364998,0.001450398,0.001672635,0.001712822,0.001793248,0.002018929,0.002345821,0.002409092,0.002262489,0.002326849,0.002283412,0.002185119,0.002203636,0.002206518,0.002173763,0.002124894,0.002130969,0.002277133,0.00234104,0.002363541,0.002502577,0.002662828,0.00287713,0.003248597,0.003539361,0.003630316,0.00374838,0.004057281,0.004507315,0.004862388,0.005080434,0.005161321,0.005197573,0.005363983,0.005596244,0.005834243,0.006128368,0.006580062,0.006779893,0.006460618,0.006315384,0.006379987,0.006431506,0.006508729,0.006553913,0.006485245,0.006390914,0.006327676,0.006199461,0.006103105,0.00606742,0.006059922,0.006060792,0.006033054,0.006050756,0.006052388,0.005933375,0.005983684,0.006191028,0.006186883,0.005976359,0.005908973,0.005994361,0.006090255,0.006073883,0.005939298,0.005832538,0.005818279,0.006000359,0.006020433,0.005936391,0.005795618,0.005629396,0.005533387,0.005458851,0.005459927,0.005578713,0.005778476,0.005539615,0.005104208,0.004699989,0.004433698,0.00439142,0.004421496,0.004469509,0.004378241,0.004113348,0.003809102,0.00350646,0.003250214,0.003103018,0.003072552,0.003135203,0.003166007,0.003013952,0.00277258,0.002546323,0.0024059,0.002410551,0.002432131,0.002331593,0.00222839,0.002180191,0.002103597,0.001965177,0.001839958,0.001784486,0.001790066
8.80E-10,1.11E-07,4.16E-06,4.83E-05,0.000209513,0.000474386,0.000567568,0.00033712,0.000404902,0.000856791,0.001145676,0.001003429,0.000764167,0.000683958,0.000774959,0.001003763,0.001114953,0.00106151,0.001052614,0.001195977,0.001478048,0.001755996,0.001811548,0.001704653,0.001854464,0.002068766,0.002002138,0.001815467,0.00180439,0.001976823,0.002039258,0.001890782,0.00174412,0.00177765,0.00194771,0.001891182,0.001721028,0.001710791,0.001766743,0.001871353,0.00187965,0.001758123,0.001711323,0.001711839,0.001805931,0.001816776,0.001742005,0.001761961,0.001829894,0.001883806,0.001861819,0.001796453,0.001768345,0.001789102,0.001855073,0.001882295,0.001811913,0.001732242,0.001703719,0.001795407,0.001817526,0.001699595,0.001613519,0.001597509,0.001652648,0.001653748,0.001557729,0.001492772,0.001513458,0.001514085,0.001439729,0.00135482,0.001320745,0.001325903,0.00132218,0.001246659,0.001160611,0.001163862,0.001156836,0.001080655,0.001024956,0.000996021,0.000995872,0.000984387,0.000937186,0.000913085,0.00089833,0.000882451,0.000854323,0.000852788,0.000860454,0.000853599,0.000888374,0.000943856,0.000956146,0.00091932,0.000929759,0.001004121,0.00099426,0.000943847,0.000955764,0.001001003,0.001052524,0.001049745,0.001039256,0.001040715,0.001081271,0.001136175,0.00116631,0.001167933,0.001150344,0.001192895,0.001222112,0.001180226,0.001145248,0.001190199,0.001210807,0.001169721,0.00113335,0.001074143,0.001018761
8.50E-10,1.07E-07,4.01E-06,4.67E-05,0.000204746,0.00046913,0.000561534,0.000330763,0.000394453,0.0008342,0.001108695,0.000954903,0.000709136,0.000627811,0.000704298,0.000893345,0.000982087,0.000894176,0.000823282,0.000915625,0.001085733,0.001147599,0.001022893,0.000950748,0.00109431,0.001280153,0.00125022,0.001155911,0.0012128,0.001385295,0.001510578,0.001466525,0.0014323,0.001554146,0.001741214,0.001802141,0.001726473,0.001709001,0.00182311,0.001956818,0.00200381,0.001965416,0.001944602,0.002004978,0.002090686,0.002073881,0.002046124,0.00205748,0.00207528,0.002096945,0.002011183,0.001953912,0.001980296,0.001981544,0.001976009,0.001997782,0.001968642,0.001858402,0.001824119,0.001886954,0.001889521,0.001830051,0.00178554,0.001824266,0.00185464,0.001814933,0.001791997,0.00180152,0.00183296,0.001825533,0.001792167,0.001761647,0.00175603,0.001717248,0.001656471,0.001647991,0.001677072,0.001663918,0.001650562,0.001665939,0.00160944,0.001495245,0.001411815,0.00135196,0.001344927,0.00133222,0.001260192,0.001218874,0.00125136,0.001246393,0.001186554,0.001172949,0.00114619,0.001097804,0.001092403,0.00106436,0.001023189,0.001041007,0.001059084,0.001025106,0.000971501,0.00094019,0.00095513,0.000947332,0.00092676,0.000909325,0.000891212,0.000865537,0.000827563,0.000793279,0.000787928,0.000775417,0.000720457,0.000679429,0.000651632,0.000600892,0.000574935,0.000567154,0.000554579,0.000538756,0.000485737
1.58E-09,1.83E-07,6.47E-06,7.39E-05,0.000326917,0.000732073,0.000821459,0.000492078,0.00064862,0.0012599,0.001597409,0.001450118,0.00116234,0.001041762,0.001188021,0.001466141,0.001613422,0.001568568,0.001523564,0.001714313,0.002030632,0.002087054,0.001958252,0.001954717,0.002155361,0.002316191,0.002319914,0.002311326,0.002370788,0.002487943,0.002591391,0.002620347,0.002631767,0.002756781,0.002880445,0.002956983,0.003068089,0.003228397,0.003435758,0.003541107,0.003699993,0.003962815,0.004141954,0.004306431,0.004435394,0.004591306,0.004781723,0.00476921,0.0046714,0.004686672,0.004710262,0.00467944,0.004600253,0.004512971,0.004490489,0.00449164,0.004474987,0.004453592,0.004372682,0.004399581,0.004431233,0.004411813,0.004456759,0.004443781,0.004433532,0.004413817,0.004396393,0.004365549,0.004315399,0.004271002,0.004267811,0.004339573,0.004373172,0.00430959,0.004129409,0.003972626,0.003949645,0.003978006,0.004033304,0.004021189,0.003929147,0.003907522,0.003767372,0.003556876,0.003474449,0.003510089,0.003556852,0.003458722,0.003337468,0.003344307,0.003361939,0.003227471,0.003093911,0.003012122,0.002938938,0.002965629,0.002952486,0.002816517,0.002715263,0.002627374,0.002524563,0.002441471,0.002362212,0.002255237,0.002166795,0.002153517,0.002112053,0.001958532,0.001776904,0.001669331,0.001662702,0.001660221,0.001583216,0.001497478,0.001460991,0.001439183,0.001356985,0.001248884,0.001173242,0.001133863,0.001145662
1.15E-09,1.42E-07,5.18E-06,5.85E-05,0.000245317,0.000525329,0.000592361,0.000359895,0.000473293,0.000963261,0.001238115,0.001068932,0.000842052,0.000786648,0.000900324,0.001177292,0.001308203,0.00129151,0.0013109,0.001473163,0.001750241,0.002028718,0.002063248,0.002002918,0.002268384,0.002496549,0.002391717,0.002208782,0.00222725,0.002426418,0.002454632,0.002242383,0.002160423,0.002307387,0.002433938,0.002313121,0.002147651,0.002123766,0.002193606,0.002264642,0.002218576,0.002099814,0.002055159,0.00211748,0.002201725,0.002179604,0.002124153,0.002088714,0.002158507,0.002298161,0.002279706,0.002147235,0.002059826,0.002141483,0.002238793,0.002168267,0.002040792,0.00202368,0.002113864,0.002177821,0.002058458,0.00191598,0.001929348,0.002000196,0.002018664,0.001955218,0.001866919,0.001853927,0.001831052,0.001776592,0.001729961,0.001649144,0.001600171,0.001567647,0.001520682,0.001478713,0.001442224,0.001402854,0.001342469,0.001292886,0.001239744,0.001215904,0.001231064,0.001212298,0.00115634,0.00110793,0.001119369,0.001135953,0.001103424,0.001065239,0.0010538,0.001063755,0.001084155,0.001076005,0.001083484,0.001124927,0.00114021,0.00111376,0.0010874,0.001107976,0.001141042,0.001199532,0.00123289,0.001256335,0.001265133,0.001263781,0.001281927,0.001282896,0.001334978,0.001342969,0.00131494,0.001330361,0.001352823,0.001370363,0.001374265,0.00134782,0.001290192,0.001243661,0.001212098,0.001148527,0.001088211
9.52E-10,1.23E-07,4.68E-06,5.48E-05,0.000233425,0.000505338,0.000594367,0.000361753,0.000422605,0.000878116,0.001188867,0.001044987,0.000797642,0.000716571,0.000786761,0.00099585,0.00112251,0.001122185,0.001098993,0.001188411,0.001340248,0.0013948,0.001282295,0.001218936,0.00140674,0.001625988,0.001595701,0.001467389,0.001507801,0.001684203,0.001732577,0.001637122,0.001618499,0.001749545,0.001927994,0.00195228,0.00183629,0.001853227,0.002032105,0.002147711,0.002091035,0.002032685,0.002062109,0.002121166,0.002182402,0.00212599,0.002060059,0.002099952,0.002158952,0.00218476,0.002109956,0.002009103,0.002025323,0.00208084,0.002077223,0.002038059,0.001995208,0.001992587,0.002047025,0.002072863,0.002018291,0.001985286,0.002084291,0.002188948,0.002164332,0.002094273,0.002066006,0.002101042,0.002118642,0.002081045,0.002001559,0.001972065,0.001973421,0.001933478,0.00190637,0.00189494,0.001877951,0.001854973,0.001832187,0.001806627,0.001759764,0.001702689,0.001664714,0.001637165,0.001596916,0.001561018,0.001550255,0.001510713,0.001463032,0.001428428,0.001422354,0.001395839,0.001356865,0.001335876,0.001328151,0.00130298,0.001246357,0.001210815,0.00121402,0.001203628,0.001198859,0.001212096,0.00122009,0.001201786,0.001164755,0.001148472,0.001156808,0.001138432,0.00107672,0.001041501,0.001058084,0.001053961,0.00101328,0.001000213,0.00099917,0.000996361,0.000982656,0.000919001,0.000855751,0.000815413,0.000794323
1.62E-09,1.96E-07,7.13E-06,8.21E-05,0.000355129,0.000780793,0.00089618,0.000549548,0.000685542,0.001324858,0.001744503,0.001651563,0.001369368,0.00121672,0.00134719,0.00170494,0.001976178,0.00206715,0.002030217,0.002091512,0.002316289,0.002377524,0.002252707,0.002310064,0.002588053,0.002839373,0.002972935,0.002935969,0.002963071,0.003077571,0.003180205,0.003233069,0.003213092,0.003372781,0.003598841,0.00379317,0.00396425,0.00410088,0.004184212,0.004375123,0.004719759,0.00500169,0.005053061,0.00513117,0.005327536,0.005452423,0.005496095,0.005454342,0.005410839,0.00542438,0.005369166,0.005406867,0.005495125,0.005441225,0.005347256,0.005311074,0.005393559,0.005388048,0.005253929,0.005302388,0.005396568,0.00539028,0.005392072,0.005337249,0.005328519,0.005308917,0.005207271,0.005170466,0.005189363,0.005180779,0.005082795,0.005021663,0.005057915,0.005102607,0.005011124,0.004813193,0.004772978,0.004727057,0.004772548,0.004856506,0.004625403,0.004514379,0.00447397,0.00437074,0.004285041,0.004217714,0.004186735,0.004149827,0.004088868,0.004041163,0.003928353,0.00383478,0.003747832,0.003658755,0.003592355,0.003519315,0.003473591,0.003414239,0.003311863,0.00322651,0.003121775,0.002964994,0.002765153,0.002655293,0.002633324,0.00255615,0.002436777,0.002321382,0.002280877,0.002202697,0.00209344,0.002011448,0.001922139,0.001842265,0.001796249,0.001695414,0.001588223,0.001549306,0.001513905,0.001442524,0.001343838
4.08E-10,6.60E-08,3.15E-06,4.77E-05,0.000276499,0.000740496,0.000845127,0.000393834,0.000393396,0.001007167,0.0015302,0.001346549,0.000830906,0.00059023,0.000695449,0.000978727,0.001104698,0.000914135,0.000970909,0.001041127,0.001166072,0.001254832,0.000974146,0.000665834,0.000729705,0.000844215,0.000983761,0.001226869,0.001224171,0.001052905,0.001098366,0.0010505,0.000855884,0.000795251,0.000843054,0.000958323,0.001295388,0.001394411,0.001148069,0.001038103,0.000995564,0.000926915,0.000940175,0.000970546,0.000994692,0.001157333,0.001299326,0.001206774,0.001070254,0.001033448,0.000921779,0.000865791,0.000983249,0.001095753,0.001173069,0.001302263,0.001261276,0.001194837,0.001099763,0.001013877,0.00100617,0.001062584,0.001138798,0.001296294,0.00137637,0.00129285,0.001203697,0.001244068,0.001166119,0.001086948,0.001129079,0.001111561,0.001289384,0.001539133,0.001454304,0.001212035,0.001142204,0.001178987,0.001114292,0.001134039,0.001155297,0.001246476,0.001474673,0.001459445,0.001312208,0.001261103,0.001248402,0.001216901,0.001286208,0.001371949,0.001357969,0.001463875,0.001513962,0.001520176,0.001451176,0.001269247,0.001344395,0.001544645,0.001532305,0.001358869,0.001428676,0.001652051,0.001702282,0.001592016,0.001374947,0.00140138,0.001695514,0.001653774,0.001419155,0.001423676,0.001541832,0.001613735,0.001600174,0.001429049,0.001340265,0.001533443,0.001643143,0.001421823,0.001290966,0.001454165,0.001695172
